Código del ámbito,Ámbito,Código del área (M49),Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","1997","1997","mil toneladas","39319.725722","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","1998","1998","mil toneladas","40104.633118","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","1999","1999","mil toneladas","41199.948473","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2000","2000","mil toneladas","41503.924677","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2001","2001","mil toneladas","42142.674605","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2002","2002","mil toneladas","44603.250744","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2003","2003","mil toneladas","46540.590517","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2004","2004","mil toneladas","46639.606144","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2005","2005","mil toneladas","48301.010597","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2006","2006","mil toneladas","52464.14283","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2007","2007","mil toneladas","50293.864005","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2008","2008","mil toneladas","48512.591405","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2009","2009","mil toneladas","49028.457772","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2010","2010","mil toneladas","50647.199772","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2011","2011","mil toneladas","53249.918524","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2012","2012","mil toneladas","50389.22975","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2013","2013","mil toneladas","65914.027125","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2014","2014","mil toneladas","66438.668743","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2015","2015","mil toneladas","64688.853177","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2016","2016","mil toneladas","69065.325706","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2017","2017","mil toneladas","71587.595567","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2018","2018","mil toneladas","67251.579597","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2019","2019","mil toneladas","67131.869621","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2020","2020","mil toneladas","75809.462985","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6504","Fabricación de fertilizantes","2021","2021","mil toneladas","80473.345813","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","1990","1990","mil toneladas","17423.070589","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","1991","1991","mil toneladas","17004.612861","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","1992","1992","mil toneladas","18014.4104","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","1993","1993","mil toneladas","17170.87068","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","1994","1994","mil toneladas","18865.177728","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","1995","1995","mil toneladas","18999.310658","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","1996","1996","mil toneladas","20737.800528","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","1997","1997","mil toneladas","21875.022337","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","1998","1998","mil toneladas","22068.379161","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","1999","1999","mil toneladas","22078.759337","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2000","2000","mil toneladas","22795.323687","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2001","2001","mil toneladas","23300.246018","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2002","2002","mil toneladas","22629.074742","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2003","2003","mil toneladas","23470.060821","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2004","2004","mil toneladas","24744.000169","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2005","2005","mil toneladas","25615.328928","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2006","2006","mil toneladas","25802.350307","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2007","2007","mil toneladas","29219.567853","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2008","2008","mil toneladas","30065.786349","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2009","2009","mil toneladas","27496.260628","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2010","2010","mil toneladas","33212.636698","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2011","2011","mil toneladas","33953.641412","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","019","Américas","7273","Emisiones (CO2)","6997","Fabricación de pesticidas","2012","2012","mil toneladas","36148.728031","E","Valor estimado"
